measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Kenya,Female,15-49 years,Tuberculosis,Rate,2016,9.77226730908309,12.67109227875485,7.349822985779513
Deaths,Kenya,Both,15-49 years,Tuberculosis,Rate,2016,37.8759064051587,49.017129083332605,21.455433590360318
Deaths,Kenya,Male,15-49 years,HIV/AIDS,Number,2016,15293.717258805249,19823.579956151163,11630.77671194658
Deaths,Kenya,Female,15-49 years,HIV/AIDS,Number,2016,18436.4127441963,23276.09567334062,14461.659240837525
Deaths,Kenya,Both,15-49 years,HIV/AIDS,Number,2016,33730.13000300155,41364.74342583757,28663.988455111205
Deaths,Kenya,Male,15-49 years,HIV/AIDS,Percent,2016,0.3297837125192612,0.4082491205425466,0.2618494382493238
Deaths,Kenya,Female,15-49 years,HIV/AIDS,Percent,2016,0.484364546686048,0.5680582671639527,0.40479048282065455
Deaths,Kenya,Both,15-49 years,HIV/AIDS,Percent,2016,0.39981690423195204,0.46595761386982504,0.34287972512648834
Deaths,Kenya,Male,15-49 years,HIV/AIDS,Rate,2016,135.21587900644232,175.26561681936496,102.83083373521004
Deaths,Kenya,Female,15-49 years,HIV/AIDS,Rate,2016,158.00793910300368,199.4860908539084,123.94260230336702
Deaths,Kenya,Both,15-49 years,HIV/AIDS,Rate,2016,146.78917641804924,180.01402958370736,124.74198165876702
Deaths,Nigeria,Male,15-49 years,Tuberculosis,Number,2016,7741.376196369874,11430.044233212719,4723.905194228049
Deaths,Nigeria,Female,15-49 years,Tuberculosis,Number,2016,4494.498466718872,6748.796537372521,2918.646013968545
Deaths,Nigeria,Both,15-49 years,Tuberculosis,Number,2016,12235.874663088758,16630.000520084617,8294.042617068539
Deaths,Nigeria,Male,15-49 years,Tuberculosis,Percent,2016,0.06156476698684801,0.07882243556544698,0.039651624946257874
Deaths,Nigeria,Female,15-49 years,Tuberculosis,Percent,2016,0.039881448571486386,0.05065401284222406,0.030727061922989192
Deaths,Nigeria,Both,15-49 years,Tuberculosis,Percent,2016,0.05140076436599464,0.06288377527795817,0.03841057249925349
Deaths,Nigeria,Male,15-49 years,Tuberculosis,Rate,2016,17.719550653983756,26.162692863661807,10.81273862042674
Deaths,Nigeria,Female,15-49 years,Tuberculosis,Rate,2016,9.31588552694309,13.988438632773681,6.049567568247303
Deaths,Nigeria,Both,15-49 years,Tuberculosis,Rate,2016,13.309431548926074,18.089091272597148,9.021749201857507
Deaths,South Africa,Male,15-49 years,Tuberculosis,Number,2015,5854.520633977008,6382.518522340585,5337.028941578917
Deaths,South Africa,Female,15-49 years,Tuberculosis,Number,2015,2694.0941786781095,2996.3020876642486,2399.257796283424
Deaths,South Africa,Both,15-49 years,Tuberculosis,Number,2015,8548.61481265512,9142.356598215014,7940.264817578856
Deaths,South Africa,Male,15-49 years,Tuberculosis,Percent,2015,0.053894663220267335,0.058597232929036215,0.04935587186991132
Deaths,South Africa,Female,15-49 years,Tuberculosis,Percent,2015,0.03414959883649661,0.03770006503193161,0.030648500338811484
Deaths,South Africa,Both,15-49 years,Tuberculosis,Percent,2015,0.04558935357781649,0.04873144723143507,0.04229259735111553
Deaths,South Africa,Male,15-49 years,Tuberculosis,Rate,2015,39.7207117305796,43.30297802174778,36.20972601171108
Deaths,South Africa,Female,15-49 years,Tuberculosis,Rate,2015,18.200173131620996,20.24176332873562,16.208381884101545
Deaths,South Africa,Both,15-49 years,Tuberculosis,Rate,2015,28.93736402253862,30.947201003227473,26.87807773506069
Deaths,Nigeria,Male,15-49 years,HIV/AIDS,Number,2016,20065.868176473952,29929.725666312374,12917.115316686935
Deaths,Nigeria,Female,15-49 years,HIV/AIDS,Number,2016,24678.64173968998,35528.49604279536,17677.11020142487
Deaths,Nigeria,Both,15-49 years,HIV/AIDS,Number,2016,44744.509916163865,62701.71364611753,32043.054101131762
Deaths,Nigeria,Male,15-49 years,HIV/AIDS,Percent,2016,0.16036186819614467,0.22890042623798337,0.1056591108879632
Deaths,Nigeria,Female,15-49 years,HIV/AIDS,Percent,2016,0.22225669387847058,0.31627411418086265,0.1511157153987567
Deaths,Nigeria,Both,15-49 years,HIV/AIDS,Percent,2016,0.1885575640693564,0.2585947353660136,0.13886015795109757
Deaths,Nigeria,Male,15-49 years,HIV/AIDS,Rate,2016,45.929581323785875,68.50736568683352,29.56651031436936
Deaths,Nigeria,Female,15-49 years,HIV/AIDS,Rate,2016,51.152181519204895,73.64100900912263,36.63989125884657
Deaths,Nigeria,Both,15-49 years,HIV/AIDS,Rate,2016,48.670324624680106,68.20306588223119,34.854462547256226
Deaths,South Africa,Male,15-49 years,Tuberculosis,Number,2013,6787.737417378539,7273.754549968051,6169.345938463335
Deaths,South Africa,Female,15-49 years,Tuberculosis,Number,2013,3556.1708715855457,3938.6013208325335,3174.9517955876754
Deaths,South Africa,Both,15-49 years,Tuberculosis,Number,2013,10343.908288964085,10957.783513057922,9618.530471806085
Deaths,South Africa,Male,15-49 years,Tuberculosis,Percent,2013,0.05879798363287478,0.06317787204709913,0.05406478588260876
Deaths,South Africa,Female,15-49 years,Tuberculosis,Percent,2013,0.03970291558956654,0.04394604054434811,0.03590062395639538
Deaths,South Africa,Both,15-49 years,Tuberculosis,Percent,2013,0.05045903570670402,0.05325977122321366,0.04734510866673732
Deaths,South Africa,Male,15-49 years,Tuberculosis,Rate,2013,47.0701733527089,50.440502709410794,42.78188222968277
Deaths,South Africa,Female,15-49 years,Tuberculosis,Rate,2013,24.321946699518502,26.93752771031257,21.714650711200058
Deaths,South Africa,Both,15-49 years,Tuberculosis,Rate,2013,35.617425527373115,37.73119669262879,33.119714830402
Deaths,South Africa,Male,15-49 years,Tuberculosis,Number,2016,5426.4631580430705,5986.60721993888,4884.436833327487
Deaths,South Africa,Female,15-49 years,Tuberculosis,Number,2016,2363.592319010816,2658.7115569533107,2073.392444669198
Deaths,South Africa,Both,15-49 years,Tuberculosis,Number,2016,7790.055477053888,8422.109225860286,7109.7990624040995
Deaths,South Africa,Male,15-49 years,Tuberculosis,Percent,2016,0.051459627961125076,0.056539243735828214,0.04697247292132887
Deaths,South Africa,Female,15-49 years,Tuberculosis,Percent,2016,0.03200180958507052,0.03566271479711863,0.028348220318157646
Deaths,South Africa,Both,15-49 years,Tuberculosis,Percent,2016,0.04344785555362339,0.04691090188913311,0.039921028376554805
Deaths,South Africa,Male,15-49 years,Tuberculosis,Rate,2016,36.43351160111695,40.194343395787676,32.79432308836242
Deaths,South Africa,Female,15-49 years,Tuberculosis,Rate,2016,15.86569511591638,17.846693198528527,13.917718431465042
Deaths,South Africa,Both,15-49 years,Tuberculosis,Rate,2016,26.148447333316334,28.270027110401532,23.865068340186543
Deaths,South Africa,Male,15-49 years,HIV/AIDS,Number,2015,43874.42154951507,45445.91129404005,42275.61486447108
Deaths,South Africa,Female,15-49 years,HIV/AIDS,Number,2015,49567.571850238106,51707.195842223795,47456.756453604845
Deaths,South Africa,Both,15-49 years,HIV/AIDS,Number,2015,93441.99339975313,97022.6645548392,90002.30013915368
Deaths,South Africa,Male,15-49 years,HIV/AIDS,Percent,2015,0.40388309186614785,0.4158382083679904,0.3917877794935927
Deaths,South Africa,Female,15-49 years,HIV/AIDS,Percent,2015,0.6283067620754855,0.643859691069956,0.6118029848077662
Deaths,South Africa,Both,15-49 years,HIV/AIDS,Percent,2015,0.49827101135021223,0.5106272000456906,0.486120812322095
Deaths,South Africa,Male,15-49 years,HIV/AIDS,Rate,2015,297.67138245277204,308.3333469469408,286.8240828325444
Deaths,South Africa,Female,15-49 years,HIV/AIDS,Rate,2015,334.85777762640834,349.3121821527625,320.5979919174816
Deaths,South Africa,Both,15-49 years,HIV/AIDS,Rate,2015,316.3044583547546,328.4251570796917,304.6609747975716
Deaths,Zimbabwe,Male,15-49 years,Tuberculosis,Number,2016,3086.556661354268,4259.409665548378,1752.9069543711123
Deaths,Zimbabwe,Female,15-49 years,Tuberculosis,Number,2016,1559.0361861832957,2127.041963692516,1110.8237710710487
Deaths,Zimbabwe,Both,15-49 years,Tuberculosis,Number,2016,4645.5928475375595,6098.906813378131,3003.7018227120657
Deaths,Zimbabwe,Male,15-49 years,Tuberculosis,Percent,2016,0.12969476061665572,0.16607927267564268,0.07484047147521002
Deaths,Zimbabwe,Female,15-49 years,Tuberculosis,Percent,2016,0.07275874578901809,0.09484555364206843,0.05173525636721336
Deaths,Zimbabwe,Both,15-49 years,Tuberculosis,Percent,2016,0.10258967708707904,0.126478832610702,0.0670758798306913
Deaths,Zimbabwe,Male,15-49 years,Tuberculosis,Rate,2016,91.52213123673612,126.29939870609655,51.976943217154364
Deaths,Zimbabwe,Female,15-49 years,Tuberculosis,Rate,2016,42.22939744032794,57.61489133675975,30.08872977449163
Deaths,Zimbabwe,Both,15-49 years,Tuberculosis,Rate,2016,65.7615732412604,86.33423553512235,42.51947251767623
Deaths,Zimbabwe,Male,15-49 years,HIV/AIDS,Number,2016,6905.390461622978,9139.323617425916,5289.576895333015
Deaths,Zimbabwe,Female,15-49 years,HIV/AIDS,Number,2016,10453.252556571417,13191.732300317975,8411.412363818006
Deaths,Zimbabwe,Both,15-49 years,HIV/AIDS,Number,2016,17358.643018194412,20927.036650551774,14557.43944212835
Deaths,Zimbabwe,Male,15-49 years,HIV/AIDS,Percent,2016,0.29082425238043785,0.37508119265874584,0.2213534731956704
Deaths,Zimbabwe,Female,15-49 years,HIV/AIDS,Percent,2016,0.4881679162415949,0.5675405451831287,0.4117171915967367
Deaths,Zimbabwe,Both,15-49 years,HIV/AIDS,Percent,2016,0.3850374252142715,0.45703718257796627,0.31910244728367115
Deaths,Zimbabwe,Male,15-49 years,HIV/AIDS,Rate,2016,204.75763817414196,270.99790067098684,156.84576825136403
Deaths,Zimbabwe,Female,15-49 years,HIV/AIDS,Rate,2016,283.14580550966076,357.3226273857918,227.83876275235937
Deaths,Zimbabwe,Both,15-49 years,HIV/AIDS,Rate,2016,245.72357321734762,296.2366480625317,206.07060314942822
Deaths,South Africa,Male,15-49 years,HIV/AIDS,Number,2013,48833.57522681832,50572.21630469504,46951.925212350114
Deaths,South Africa,Female,15-49 years,HIV/AIDS,Number,2013,58659.81533067149,61023.72159895278,56305.901454824416
Deaths,South Africa,Both,15-49 years,HIV/AIDS,Number,2013,107493.39055748987,111582.26236904763,103586.96249503743
Deaths,South Africa,Male,15-49 years,HIV/AIDS,Percent,2013,0.42302229465192165,0.43727503888593733,0.41099525595072317
Deaths,South Africa,Female,15-49 years,HIV/AIDS,Percent,2013,0.6549715334065989,0.6707838749486859,0.6367958146117814
Deaths,South Africa,Both,15-49 years,HIV/AIDS,Percent,2013,0.524332263258252,0.5364621049362224,0.5111000573518613
Deaths,South Africa,Male,15-49 years,HIV/AIDS,Rate,2013,338.6408032629266,350.69756561267013,325.5923326277213
Deaths,South Africa,Female,15-49 years,HIV/AIDS,Rate,2013,401.19582365289347,417.36343885923475,385.09655005469193
Deaths,South Africa,Both,15-49 years,HIV/AIDS,Rate,2013,370.1345493319,384.21385892849713,356.68345263754065
Deaths,Mozambique,Male,15-49 years,Tuberculosis,Number,2016,5337.0752872685825,7499.590296825978,3480.6637546451657
Deaths,Mozambique,Female,15-49 years,Tuberculosis,Number,2016,2008.589193748568,2760.513286529223,1395.5883158123227
Deaths,Mozambique,Both,15-49 years,Tuberculosis,Number,2016,7345.664481017155,10045.589714080712,4991.722520310651
Deaths,Mozambique,Male,15-49 years,Tuberculosis,Percent,2016,0.1278528661014121,0.1707897050720165,0.08581331411668396
Deaths,Mozambique,Female,15-49 years,Tuberculosis,Percent,2016,0.052757651224262354,0.06786378378155554,0.03912173221067287
Deaths,Mozambique,Both,15-49 years,Tuberculosis,Percent,2016,0.09202956380137035,0.1185875711854222,0.06577495484663354
Deaths,Mozambique,Male,15-49 years,Tuberculosis,Rate,2016,94.52285496320468,132.82231329982466,61.6446756973492
Deaths,Mozambique,Female,15-49 years,Tuberculosis,Rate,2016,31.23594242086489,42.92925319842839,21.70305227749941
Deaths,Mozambique,Both,15-49 years,Tuberculosis,Rate,2016,60.82504041880673,83.18150141062523,41.333459327197644
Deaths,Mozambique,Male,15-49 years,HIV/AIDS,Number,2016,13513.187887778688,14408.671482210168,12531.757974088594
Deaths,Mozambique,Female,15-49 years,HIV/AIDS,Number,2016,22784.73290529502,24095.293328282656,21311.334737352205
Deaths,Mozambique,Both,15-49 years,HIV/AIDS,Number,2016,36297.920793073696,38414.912281982564,34016.2436968638
Deaths,Mozambique,Male,15-49 years,HIV/AIDS,Percent,2016,0.3265282542207328,0.37972119071162425,0.2781337016543204
Deaths,Mozambique,Female,15-49 years,HIV/AIDS,Percent,2016,0.602141911066386,0.6614898056473161,0.5410606925208683
Deaths,Mozambique,Both,15-49 years,HIV/AIDS,Percent,2016,0.45804589268402274,0.5138437030701044,0.4018243661415754
Deaths,Mozambique,Male,15-49 years,HIV/AIDS,Rate,2016,239.32679043408078,255.1863504669495,221.94506872414482
Deaths,Mozambique,Female,15-49 years,HIV/AIDS,Rate,2016,354.3295997606926,374.71036753486686,331.4165120670467
Deaths,Mozambique,Both,15-49 years,HIV/AIDS,Rate,2016,300.56130457126955,318.09084096813467,281.66810546609923
Deaths,Zimbabwe,Male,15-49 years,Tuberculosis,Number,2015,3069.237447234224,4149.084507251573,1736.7394757672334
Deaths,Zimbabwe,Female,15-49 years,Tuberculosis,Number,2015,1560.5480526494132,2136.832878558526,1099.9019447693074
Deaths,Zimbabwe,Both,15-49 years,Tuberculosis,Number,2015,4629.785499883637,6004.754201492978,2968.773184473617
Deaths,Zimbabwe,Male,15-49 years,Tuberculosis,Percent,2015,0.12957052466511507,0.16613377294543635,0.07509457655168648
Deaths,Zimbabwe,Female,15-49 years,Tuberculosis,Percent,2015,0.07206843720375056,0.09382450312224017,0.05095322392514517
Deaths,Zimbabwe,Both,15-49 years,Tuberculosis,Percent,2015,0.10197319246463252,0.12529914466529665,0.06716678990727269
Deaths,Zimbabwe,Male,15-49 years,Tuberculosis,Rate,2015,92.73365372656237,125.36005199742023,52.473684401374804
Deaths,Zimbabwe,Female,15-49 years,Tuberculosis,Rate,2015,43.100269553881986,59.0164928924239,30.377834390881297
Deaths,Zimbabwe,Both,15-49 years,Tuberculosis,Rate,2015,66.80331493987984,86.64277990178691,42.83651802711937
Deaths,Zimbabwe,Male,15-49 years,HIV/AIDS,Number,2015,7071.380531373811,9465.78965392833,5427.93848936385
Deaths,Zimbabwe,Female,15-49 years,HIV/AIDS,Number,2015,10778.744525959508,13688.685204163761,8670.350114741253
Deaths,Zimbabwe,Both,15-49 years,HIV/AIDS,Number,2015,17850.125057333295,21648.36578206364,14896.144100631353
Deaths,Zimbabwe,Male,15-49 years,HIV/AIDS,Percent,2015,0.2988502109377008,0.38413469040377823,0.23139406448343303
Deaths,Zimbabwe,Female,15-49 years,HIV/AIDS,Percent,2015,0.49744699652204943,0.5756845139593516,0.4207436051045532
Deaths,Zimbabwe,Both,15-49 years,HIV/AIDS,Percent,2015,0.39441244863815433,0.4696950628725481,0.33112843455334257
Deaths,Zimbabwe,Male,15-49 years,HIV/AIDS,Rate,2015,213.65403128262125,285.99848500052457,163.99922683575102
Deaths,Zimbabwe,Female,15-49 years,HIV/AIDS,Rate,2015,297.69464242550447,378.06334840894414,239.46358232125039
Deaths,Zimbabwe,Both,15-49 years,HIV/AIDS,Rate,2015,257.5599940755895,312.3649243165293,214.93691355016796
Deaths,Nigeria,Male,15-49 years,Tuberculosis,Number,2015,7882.728834712645,11365.27528258462,4621.81079591495
Deaths,Nigeria,Female,15-49 years,Tuberculosis,Number,2015,4576.223400253454,6523.458598949562,2980.1117487738256
Deaths,Nigeria,Both,15-49 years,Tuberculosis,Number,2015,12458.952234966124,16214.757177786585,8305.725998085296
Deaths,Nigeria,Male,15-49 years,Tuberculosis,Percent,2015,0.06162868044161299,0.07858307610481126,0.03993212046605409
Deaths,Nigeria,Female,15-49 years,Tuberculosis,Percent,2015,0.041223325696442825,0.05266856747545808,0.03259123998304505
Deaths,Nigeria,Both,15-49 years,Tuberculosis,Percent,2015,0.052242462064989295,0.06354071316960469,0.038339390536017946
Deaths,Nigeria,Male,15-49 years,Tuberculosis,Rate,2015,18.512728718820117,26.69155092519058,10.854404768777849
Deaths,Nigeria,Female,15-49 years,Tuberculosis,Rate,2015,9.80201994213323,13.972891112580438,6.383236183279147
Deaths,Nigeria,Both,15-49 years,Tuberculosis,Rate,2015,13.957017140844751,18.164420217445254,9.304406818183121
Deaths,South Africa,Male,15-49 years,HIV/AIDS,Number,2016,41146.517871978525,42693.31940123206,39634.99664905139
Deaths,South Africa,Female,15-49 years,HIV/AIDS,Number,2016,45215.39968466452,47299.06190998295,43218.65811479548
Deaths,South Africa,Both,15-49 years,HIV/AIDS,Number,2016,86361.91755664303,89784.31150843768,83103.6611795212
Deaths,South Africa,Male,15-49 years,HIV/AIDS,Percent,2016,0.39022429655366675,0.4034576955005646,0.37847862065706
Deaths,South Africa,Female,15-49 years,HIV/AIDS,Percent,2016,0.612190744146293,0.6298138533879526,0.5936436059936945
Deaths,South Africa,Both,15-49 years,HIV/AIDS,Percent,2016,0.48162621435171993,0.49325208521310004,0.4699150256894648
Deaths,South Africa,Male,15-49 years,HIV/AIDS,Rate,2016,276.2595253249476,286.64481862177115,266.11110555189055
Deaths,South Africa,Female,15-49 years,HIV/AIDS,Rate,2016,303.50993281337827,317.49658750232607,290.1067360277003
Deaths,South Africa,Both,15-49 years,HIV/AIDS,Rate,2016,289.8862606929887,301.3740207308938,278.94945215207787
Deaths,South Africa,Male,15-49 years,Tuberculosis,Number,2018,4764.313736595494,5466.474728066149,4215.292718655199
Deaths,South Africa,Female,15-49 years,Tuberculosis,Number,2018,2033.5347120515346,2348.3486800332385,1809.895710550184
Deaths,South Africa,Both,15-49 years,Tuberculosis,Number,2018,6797.848448647034,7546.6758468203225,6165.357036897618
Deaths,South Africa,Male,15-49 years,Tuberculosis,Percent,2018,0.04827729774522371,0.054819124771309326,0.04279181813022033
Deaths,South Africa,Female,15-49 years,Tuberculosis,Percent,2018,0.030683901685116574,0.035070033353844524,0.02739690680276822
Deaths,South Africa,Both,15-49 years,Tuberculosis,Percent,2018,0.0412127583146957,0.04545540339596805,0.03781644993255467
Deaths,South Africa,Male,15-49 years,Tuberculosis,Rate,2018,31.318671520786832,35.934393881315884,27.709629406955127
Deaths,South Africa,Female,15-49 years,Tuberculosis,Rate,2018,13.450362908361418,15.532629856095665,11.971152490742288
Deaths,South Africa,Both,15-49 years,Tuberculosis,Rate,2018,22.412077306998263,24.880913978518684,20.32679304047982
Deaths,Zimbabwe,Male,15-49 years,Tuberculosis,Number,2018,3066.5115126261117,4303.486941225503,1728.5638932608106
Deaths,Zimbabwe,Female,15-49 years,Tuberculosis,Number,2018,1525.3265520766545,2171.519857306857,1037.4847601196823
Deaths,Zimbabwe,Both,15-49 years,Tuberculosis,Number,2018,4591.838064702764,6218.7491787360395,2944.199653271589
Deaths,Zimbabwe,Male,15-49 years,Tuberculosis,Percent,2018,0.12834414681545517,0.16623516721111306,0.07267101370742361
Deaths,Zimbabwe,Female,15-49 years,Tuberculosis,Percent,2018,0.07211262332541576,0.09371680428560317,0.0497764296489377
Deaths,Zimbabwe,Both,15-49 years,Tuberculosis,Percent,2018,0.10183642162419322,0.1268818153526055,0.06502039993264454
Deaths,Zimbabwe,Male,15-49 years,Tuberculosis,Rate,2018,87.66413464770616,123.0262652257766,49.41545376955336
Deaths,Zimbabwe,Female,15-49 years,Tuberculosis,Rate,2018,39.75354024889937,56.59483336942148,27.039254061949126
Deaths,Zimbabwe,Both,15-49 years,Tuberculosis,Rate,2018,62.60191082799835,84.78207986938716,40.1391603006938
Deaths,Zimbabwe,Male,15-49 years,HIV/AIDS,Number,2018,6469.413779161706,8354.154814054356,5068.477226515022
Deaths,Zimbabwe,Female,15-49 years,HIV/AIDS,Number,2018,9968.129242532299,12518.034771234612,7916.592339067367
Deaths,Zimbabwe,Both,15-49 years,HIV/AIDS,Number,2018,16437.543021694,19372.706376153288,13885.714463015196
Deaths,Zimbabwe,Male,15-49 years,HIV/AIDS,Percent,2018,0.2722770524437604,0.3491357294883004,0.205239271302577
Deaths,Zimbabwe,Female,15-49 years,HIV/AIDS,Percent,2018,0.47282786732131715,0.5566343312525822,0.3921891039348232
Deaths,Zimbabwe,Both,15-49 years,HIV/AIDS,Percent,2018,0.36708904197342984,0.4382441370700158,0.29900196543819957
Deaths,Zimbabwe,Male,15-49 years,HIV/AIDS,Rate,2018,184.94486594719208,238.82504581235446,144.89548407517088
Deaths,Zimbabwe,Female,15-49 years,HIV/AIDS,Rate,2018,259.7925188607908,326.2489585839119,206.32471896380363
Deaths,Zimbabwe,Both,15-49 years,HIV/AIDS,Rate,2018,224.09797296327042,264.11393868164396,189.3081259286513
Deaths,Kenya,Male,15-49 years,Tuberculosis,Number,2018,7266.656451528497,9727.239818821234,4262.7944945039935
Deaths,Kenya,Female,15-49 years,Tuberculosis,Number,2018,1079.706542070354,1426.8191129757636,798.0162488559602
Deaths,Kenya,Both,15-49 years,Tuberculosis,Number,2018,8346.36299359886,11020.48426458041,5244.896072076786
Deaths,Kenya,Male,15-49 years,Tuberculosis,Percent,2018,0.1631694661320011,0.21037920530472376,0.09158726296363581
Deaths,Kenya,Female,15-49 years,Tuberculosis,Percent,2018,0.030552851714648176,0.03857682489095336,0.023248310348121685
Deaths,Kenya,Both,15-49 years,Tuberculosis,Percent,2018,0.10441910000687386,0.13442266500133404,0.06450285944524928
Deaths,Kenya,Male,15-49 years,Tuberculosis,Rate,2018,60.93000582136194,81.56168971795731,35.74299887409212
Deaths,Kenya,Female,15-49 years,Tuberculosis,Rate,2018,8.781735828179132,11.6049574921753,6.490622785900341
Deaths,Kenya,Both,15-49 years,Tuberculosis,Rate,2018,34.458992160949364,45.49943264800368,21.65420228802647
Deaths,Kenya,Male,15-49 years,HIV/AIDS,Number,2018,13180.458011403582,17316.120942374568,10005.275519312696
Deaths,Kenya,Female,15-49 years,HIV/AIDS,Number,2018,15755.070204457657,20097.06967878165,12245.99025950697
Deaths,Kenya,Both,15-49 years,HIV/AIDS,Number,2018,28935.528215861228,35562.31825322638,24139.747132533834
Deaths,Kenya,Male,15-49 years,HIV/AIDS,Percent,2018,0.29609956817282934,0.3732692698706403,0.22839342777727584
Deaths,Kenya,Female,15-49 years,HIV/AIDS,Percent,2018,0.44562258575571556,0.534092749702076,0.36011574664512186
Deaths,Kenya,Both,15-49 years,HIV/AIDS,Percent,2018,0.36237158095300426,0.4269065985846162,0.3046142629579803
Deaths,Kenya,Male,15-49 years,HIV/AIDS,Rate,2018,110.51649251893699,145.19350912762076,83.89298430474457
Deaths,Kenya,Female,15-49 years,HIV/AIDS,Rate,2018,128.14302692346584,163.45844909039133,99.60211152118562
Deaths,Kenya,Both,15-49 years,HIV/AIDS,Rate,2018,119.46390789952414,146.8234303795498,99.66393240328094
Deaths,Kenya,Male,15-49 years,Tuberculosis,Number,2015,7721.8142466536265,10124.327940570822,4035.5155711404223
Deaths,Kenya,Female,15-49 years,Tuberculosis,Number,2015,1177.136775886293,1494.0381106929872,871.4783854144343
Deaths,Kenya,Both,15-49 years,Tuberculosis,Number,2015,8898.951022539912,11292.513959170621,5320.165988476481
Deaths,Kenya,Male,15-49 years,Tuberculosis,Percent,2015,0.16007444348364808,0.2034385904014932,0.08270234366955675
Deaths,Kenya,Female,15-49 years,Tuberculosis,Percent,2015,0.02918482676395122,0.036622210330442606,0.021807340416922907
Deaths,Kenya,Both,15-49 years,Tuberculosis,Percent,2015,0.10035742879549485,0.12635217950399344,0.060583935477523894
Deaths,Kenya,Male,15-49 years,Tuberculosis,Rate,2015,70.09554687539546,91.90460700964212,36.63279921630444
Deaths,Kenya,Female,15-49 years,Tuberculosis,Rate,2015,10.355861265772484,13.14380088793349,7.666831450980904
Deaths,Kenya,Both,15-49 years,Tuberculosis,Rate,2015,39.75764778269288,50.45131627679264,23.76878858862845
Deaths,Kenya,Male,15-49 years,HIV/AIDS,Number,2015,17058.34954950589,22587.683389089518,12791.73044394291
Deaths,Kenya,Female,15-49 years,HIV/AIDS,Number,2015,20679.04118127216,26254.719461429402,16206.557601920382
Deaths,Kenya,Both,15-49 years,HIV/AIDS,Number,2015,37737.39073077802,46414.43245298955,31832.827235246335
Deaths,Kenya,Male,15-49 years,HIV/AIDS,Percent,2015,0.3522132651265019,0.43400768268517204,0.2801162741777793
Deaths,Kenya,Female,15-49 years,HIV/AIDS,Percent,2015,0.5112881430272314,0.596661143559307,0.4335018412103573
Deaths,Kenya,Both,15-49 years,HIV/AIDS,Percent,2015,0.42506120424464205,0.4942943622280722,0.36848890825545333
Deaths,Kenya,Male,15-49 years,HIV/AIDS,Rate,2015,154.84888683801893,205.04197190351488,116.11822200195986
Deaths,Kenya,Female,15-49 years,HIV/AIDS,Rate,2015,181.92387322298435,230.97590516584415,142.5771971102278
Deaths,Kenya,Both,15-49 years,HIV/AIDS,Rate,2015,168.59851066849774,207.36473915021742,142.21882218933868
Deaths,Nigeria,Male,15-49 years,HIV/AIDS,Number,2015,19702.277386619528,29253.191488188982,13060.296996996349
Deaths,Nigeria,Female,15-49 years,HIV/AIDS,Number,2015,23345.708365816186,33250.69967569672,17220.06712141225
Deaths,Nigeria,Both,15-49 years,HIV/AIDS,Number,2015,43047.98575243572,59697.63965049359,30929.732231060625
Deaths,Nigeria,Male,15-49 years,HIV/AIDS,Percent,2015,0.15466599031786468,0.22243341614389292,0.10446979810965686
Deaths,Nigeria,Female,15-49 years,HIV/AIDS,Percent,2015,0.2139808796617804,0.30833605010142945,0.14244861323391808
Deaths,Nigeria,Both,15-49 years,HIV/AIDS,Percent,2015,0.18107048066209172,0.2465724727897502,0.13036061932243145
Deaths,Nigeria,Male,15-49 years,HIV/AIDS,Rate,2015,46.27114848797513,68.70163994424429,30.672339536518937
Deaths,Nigeria,Female,15-49 years,HIV/AIDS,Rate,2015,50.005228973804634,71.22117798991434,36.88444085129391
Deaths,Nigeria,Both,15-49 years,HIV/AIDS,Rate,2015,48.224077249399684,66.87568618583597,34.64872444884418
Deaths,South Africa,Male,15-49 years,Tuberculosis,Number,2017,4821.967536466441,5366.749316168315,4299.434121399806
Deaths,South Africa,Female,15-49 years,Tuberculosis,Number,2017,2091.6121463571844,2355.4581608423196,1841.4987412022112
Deaths,South Africa,Both,15-49 years,Tuberculosis,Number,2017,6913.57968282363,7483.055964154607,6403.439899707647
Deaths,South Africa,Male,15-49 years,Tuberculosis,Percent,2017,0.048000646808395254,0.05338771330852244,0.04305912282016483
Deaths,South Africa,Female,15-49 years,Tuberculosis,Percent,2017,0.030453181375605383,0.03415045701906062,0.02695626078082588
Deaths,South Africa,Both,15-49 years,Tuberculosis,Percent,2017,0.0408770528488787,0.04452663263068585,0.03789838259189808
Deaths,South Africa,Male,15-49 years,Tuberculosis,Rate,2017,32.03711409470437,35.656639921254175,28.565406226456712
Deaths,South Africa,Female,15-49 years,Tuberculosis,Rate,2017,13.941571568477528,15.700228449682069,12.274448940471807
Deaths,South Africa,Both,15-49 years,Tuberculosis,Rate,2017,23.003941432566428,24.898791802993262,21.306524720587614
Deaths,South Africa,Male,15-49 years,HIV/AIDS,Number,2017,38519.76188020624,39947.86460152351,37096.46455184525
Deaths,South Africa,Female,15-49 years,HIV/AIDS,Number,2017,40615.315215426635,42754.84173617369,38510.85369923458
Deaths,South Africa,Both,15-49 years,HIV/AIDS,Number,2017,79135.07709563297,82481.19629231974,75846.75851640738
Deaths,South Africa,Male,15-49 years,HIV/AIDS,Percent,2017,0.3834992365904612,0.39742406698361127,0.370078840035791
Deaths,South Africa,Female,15-49 years,HIV/AIDS,Percent,2017,0.5913069806962369,0.6107212167551176,0.5704454585131928
